label,"TF(Term frequency) of body","TF of anchor","TF of title","TF of URL","TF of whole document","IDF(Inverse document frequency) of body","IDF of anchor","IDF of title","IDF of URL","IDF of whole document","TF*IDF of body","TF*IDF of anchor","TF*IDF of title","TF*IDF of URL","TF*IDF of whole document","DL(Document length) of body","DL of anchor","DL of title","DL of URL","DL of whole document","BM25 of body","LMIR.ABS of body","LMIR.DIR of body","LMIR.JM of body","BM25 of anchor","LMIR.ABS of anchor","LMIR.DIR of anchor","LMIR.JM of anchor","BM25 of title","LMIR.ABS of title","LMIR.DIR of title","LMIR.JM of title","BM25 of URL","LMIR.ABS of URL","LMIR.DIR of URL","LMIR.JM of URL","BM25 of whole document","LMIR.ABS of whole document","LMIR.DIR of whole document","LMIR.JM of whole document",PageRank,"Inlink number","Outlink number","Number of slash in URL","Length of URL","Number of child page"
1,0.014616,0,0,0,0.014616,0,0,0,0,0,0.013987,0,0,0,0.013729,0.015422,0.285714,0.1875,0.285714,0.015533,0.694797,0.774463,0.745801,0.816735,0,0,0,0,0,0,0,0,0,0,0,0,0.614824,0.68683,0.745054,0.775555,0.333333,0.372549,0,0.336971,1,0.777778
0,0.003457,0,0.666667,1,0.003461,0,0,0,0,0,0.025,0,0.708495,1,0.025425,0.002071,0.090909,0.307692,0.8,0.002025,0.619044,0.450387,0.3054,0.485194,0,0,0,0,0.708495,0.505717,0.386392,0.503601,0.923031,0.304935,0.333177,0.305075,0.65414,0.501074,0.274072,0.530634,1,0.90625,0,0,0,0.028571
1,0.299336,0,0,0,0.298436,0,0,0,0,0,0.219601,0,0,0,0.221438,0.334656,0.681818,0.4375,0.173913,0.335009,0.318494,0.648948,0.745451,0.701297,0,0,0,0,0,0,0,0,0,0,0,0,0.312516,0.641939,0.73952,0.69548,0.142857,0.186047,0,1,0.244898,0.46
0,0.009346,0,1,0,0.010903,0,0,0,0,0,1,0,1,0,1,0.022304,0,1,1,0.023265,0.777918,0.822545,0.748119,0.853482,0,0,0,0,1,0,0,0,0,0,0,0,0.77686,0.816235,0.752147,0.843673,0.4,0.905882,0,0,0,0.666667
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0.333333,1,0.205198,0,0.215415,0,0,0,0,0,0,0,0,0,0.785595,0,0,0,0.228178,0,0.219986,0,0,0.538462,0,0,0,0
0,0.018795,0,0.333333,0,0.018491,0,0,0,0,0,0.205219,0,0.179912,0,0.212422,0.010868,0.04,0.083333,0.217391,0.010891,0.338845,0.523634,0.440903,0.46895,0,0,0,0,0.298568,0.233913,0.041296,0.15989,0,0,0,0,0.332564,0.524206,0.440626,0.491929,0.4,0.272727,0,0.000162,0.000133,0
0,0.011218,0.666667,0.5,0,0.016026,0,0,0,0,0,0.10626,1,0.873065,0,0.127045,0.005928,0.258065,0.2,0.583333,0.006477,0.840545,0.740875,0.835983,0.717064,0.582819,0.871508,1,0.799783,0.876717,0.886212,0.99969,0.640073,0,0,0,0,0.850404,0.737364,0.837612,0.721556,0.666667,0.439024,0,0.005415,0.114286,0.097561
0,0.84269,0,0,0,0.842077,0,0,0,0,0,0.095896,0,0,0,0.09517,0.970507,0.16,0,0.272727,0.970511,0.257231,0.572036,0.443718,0.50848,0,0,0,0,0,0,0,0,0,0,0,0,0.260214,0.576912,0.443857,0.550046,0.285714,0.305882,0,0.000605,0.00495,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279486,0.923077,0.171429,0.4,0.28062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,0.328947,0,0.567742,0.461538,0
0,0.004695,0,0,0,0.004695,0,0,0,0,0,0.004814,0,0,0,0.004814,0.047298,0.291667,0.019126,0,0.04751,0.112378,0.458269,0.546999,0.628863,0,0,0,0,0,0,0,0,0,0,0,0,0.113417,0.458056,0.547469,0.628312,0,0.030612,0,0.695451,0.333333,0.409091
0,0.157706,0,0,0,0.151408,0,0,0,0,0,0.169088,0,0,0,0.163342,0.39316,0.018868,0,0.210526,0.392353,0.309092,0.651458,0.87206,0.84103,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0.657496,0.867243,0.846381,0.6,0.303371,0,8.6E-05,0.032258,0
0,0.014085,0,0,0,0.014085,0,0,0,0,0,0.014442,0,0,0,0.014441,0.021329,0,0.04918,0.176471,0.021543,0.521905,0.721623,0.69193,0.822977,0,0,0,0,0,0,0,0,0,0,0,0,0.517703,0.718531,0.691655,0.819712,0.333333,0.214286,0,0.045157,0.027778,0.121212
1,0.002088,0,1,0.285714,0.002982,0,0,0,0,0,0.212747,0,0.799782,0.587841,0.221861,0.000765,0,0.166667,0.130435,0.000744,0.525339,0.770873,0.364086,0.594573,0,0,0,0,1,1,0.806491,1,0.86354,0.891602,0.993942,0.908687,0.63904,0.857487,0.44966,0.661081,0.3,0.151515,0,0,0,0.008475
0,0.205882,0,0,0,0.181818,0,0,0,0,0,0.176345,0,0,0,0.150045,0.009152,1,0.176471,0.3,0.009382,0.586419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18007,0,0.055707,0,0.6,0.33871,0,0.053394,0.5,0
0,0.005102,0,0,0,0.003396,0,0,0,0,0,0,0,0,0,0,0.010188,0.3,0,0.25,0.010243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193548,0,0.519586,0.392857,0.15625
0,0.016981,0,0.5,0,0.018868,0,0,0,0,0,0.031181,0,0.443704,0,0.034766,0.00369,0.005137,0.888889,0.958333,0.00446,0.423758,0.359944,0.337155,0.271461,0,0,0,0,0.134832,0.007058,0.000133,0.002708,0,0,0,0,0.401371,0.341833,0.330905,0.265676,0.166667,0.957831,0,0.110181,0.005714,0.015152
0,0.005696,0.25,0.333333,0.333333,0.006966,0,0,0,0,0,0.037398,0.33922,0.47069,0.608515,0.04302,0.004323,0.107143,0.1875,0.15,0.004345,0.756995,0.741539,0.543139,0.727147,0.642118,0.6736,0.911786,0.530274,0.718762,0.556107,0.71299,0.401355,0.617976,0.478779,0.743595,0.364543,0.787337,0.75531,0.570115,0.740475,0.5,0.2,0,0.012417,0.019231,0.411765
0,0.063683,0,0.2,0,0.064957,0,0,0,0,0,0.043959,0,0.076353,0,0.043987,0.045964,0.008439,0.352941,0.12,0.046048,0.372981,0.596505,0.598193,0.682543,0,0,0,0,0.082664,0.019754,0.001589,0.017261,0,0,0,0,0.375699,0.592736,0.59752,0.680289,0.4,0.127907,0,0.0007,0.000414,0.439781
0,0.181159,0,0,0,0.181159,0,0,0,0,0,0.1453,0,0,0,0.145321,0.012739,0.125,0.333333,0.52381,0.012892,1,0.953296,1,0.777624,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.666667,0.386861,0,0.579348,0.4,0.074074
0,0.006461,0.333333,0,0,0.006842,0,0,0,0,0,0.745611,0.333333,0,0,0.758275,0.006125,0.142857,0,0.181818,0.00615,0.928526,0.876826,0.603672,0.936351,0.454586,0.343257,0.262452,0.181882,0,0,0,0,0,0,0,0,0.777055,0.881562,0.621867,0.954133,0.142857,0.103659,0,0.048311,0.047619,0
0,0.147162,0,0,0,0.147059,0,0,0,0,0,0.111685,0,0,0,0.112065,0.028386,0.285714,0,0.444444,0.028368,0.972957,0.662515,0.739266,0.677704,0,0,0,0,0,0,0,0,0,0,0,0,0.9751,0.640528,0.737182,0.679386,1,0.240741,0,0.007613,0.037037,0.023256
0,0.0671,0.666667,0.5,0.75,0.07215,0,0,0,0,0,0.14832,0.68676,0.560007,0.720501,0.160929,0.022034,0.1875,0.25,0.333333,0.02242,0.800738,0.866657,0.861618,0.89936,0.283488,0.419998,0.403789,0.481249,0.896277,0.892359,0.710257,0.766923,0.998014,0.829699,0.476188,0.82565,0.799442,0.867693,0.87436,0.901793,0.6,0.457447,0,0.000489,0.000398,0.025974
0,0.018018,0,0.333333,0,0.018698,0,0,0,0,0,0.02089,0,0.308017,0,0.021505,0.019052,0,0.294118,0.052632,0.018982,0.752205,0.805364,0.690024,0.814447,0,0,0,0,0.315067,0.063768,0.002603,0.049941,0,0,0,0,0.748389,0.804583,0.695589,0.841964,0.285714,0.022222,0,0,0,0
2,0.02957,0,0.333333,0.5,0.030075,0,0,0,0,0,0.602315,0,0.385765,0.520743,0.628938,0.027369,0.045455,0.6,0.166667,0.027538,0.961249,0.937488,0.706877,0.974801,0,0,0,0,0.552187,0.769528,0.66672,0.701266,0.498086,0.074827,0.170455,0.05459,0.974475,0.962293,0.70792,0.993568,0.6,0.135135,0,0.014962,0.004902,0.695652
0,0.019818,0,0,0,0.019818,0,0,0,0,0,0.29522,0,0,0,0.299286,0.044661,0.137931,0.1,0,0.04456,0.259043,0.383491,0.513978,0.610989,0,0,0,0,0,0,0,0,0,0,0,0,0.268754,0.368349,0.515976,0.592668,0,0,0,0.29667,1,1
1,0.047049,1,1,0,0.05047,0,0,0,0,0,0.048652,1,1,0,0.050644,0.011778,0.142857,0.454545,0,0.011653,0.999542,1,0.847316,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.860789,1,0,0,0,0.099983,0,1
2,0.6,0.5,1,0,0.8,0,0,0,0,0,0.6,0.5,1,0,0.8,0.041954,0.16,0.181818,0.4375,0.045001,1,0.929347,0.883616,0.884858,1,0,0,1,1,0,0,0,0,0,0,0,1,0.950558,0.994636,0.918628,1,0.424242,0,0.666542,0.012121,0.115385
1,0.525424,0,0,0,0.525206,0,0,0,0,0,0.26158,0,0,0,0.25845,0.592298,0.111111,0,0.545455,0.592264,0.49637,0.753262,0.778878,0.745413,0,0,0,0,0,0,0,0,0,0,0,0,0.502129,0.756539,0.782948,0.75547,0.666667,0.6875,0,0.004227,0.010309,0
0,0.044248,0,1,0.5,0.070175,0,0,0,0,0,0.044248,0,1,0.550828,0.070175,0.010183,0.153846,0.125,0.230769,0.01023,0.698441,0.441787,0.432933,0.324316,0,0,0,0,0.859381,0.885871,0.998954,0.881416,1,1,1,1,0.760131,0.484743,0.484355,0.358334,0.285714,0.301471,0,1,0.5,0.013333
0,0.049839,0.666667,0.333333,0.25,0.054839,0,0,0,0,0,0.042022,0.890314,0.466528,0.257488,0.051499,0.006473,0.179487,0.130435,0.25,0.006474,0.995374,0.866319,0.707354,0.84197,0.597141,0.326271,0.466699,0.225616,1,0.790762,0.79044,0.615324,0.358312,0.033014,0.001161,0.01666,0.997651,0.895965,0.739006,0.866682,0.333333,0.170455,0,0.004079,0.023474,0.099448
0,0.024075,0,0,0,0.024075,0,0,0,0,0,0.393954,0,0,0,0.396305,0.013925,0.05,0.210526,0.190476,0.013906,0.742288,0.676343,0.725594,0.666619,0,0,0,0,0,0,0,0,0,0,0,0,0.72597,0.657687,0.711126,0.675617,0.25,0.227273,0,0.000209,0.002461,0.063898
0,0.030614,0,0,0,0.030602,0,0,0,0,0,0.789712,0,0,0,0.791778,0.040272,0.085106,0.380952,0.142857,0.040503,0.324976,0.287031,0.326305,0.436066,0,0,0,0,0,0,0,0,0,0,0,0,0.310643,0.253272,0.285611,0.450178,0.333333,0.136364,0,0.000347,0.008097,0.069149
0,0.052716,0.2,0,0,0.05414,0,0,0,0,0,0.062693,0.284701,0,0,0.065128,0.081575,0.029412,0,0.444444,0.08155,0.484742,0.384126,0.461955,0.408627,0.599048,0.280399,0.458632,0.218241,0,0,0,0,0,0,0,0,0.494674,0.388574,0.465493,0.412621,0.5,0.6,0,8.5E-05,0.005952,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.055556,1,0.318007,0.566058,0.669323,0.532395,0,0,0,0,0,0,0,0,0,0,0,0,0.315982,0.571895,0.673824,0.545738,0.333333,0,0,0,0,0
1,0.100114,0,0,0,0.100114,0,0,0,0,0,0.221313,0,0,0,0.22166,0.037874,0,0.666667,0.75,0.037874,0.77394,0.526798,0.677713,0.589884,0,0,0,0,0,0,0,0,0,0,0,0,0.779444,0.55624,0.674665,0.67023,1,1,0,0,0,0.204082
0,1,0,0,0.5,1,0,0,0,0,0,1,0,0,0.317606,1,1,0,0.705882,1,1,0.425704,0.528472,0.638706,0.549361,0,0,0,0,0,0,0,0,0.317606,0.195865,0.111273,0.244331,0.421653,0.55104,0.662919,0.56861,0.666667,1,0,0.001282,0,0
2,0.177218,0.285714,0.666667,1,0.178563,0,0,0,0,0,0.754998,0.365886,0.358755,1,0.755887,0.16376,0.75,0.714286,0.857143,0.164277,0.569755,0.779771,1,0.700038,0.504792,0.335161,0.385086,0.248956,0.398129,0.253505,0.018303,0.396401,1,1,1,1,0.629557,0.865834,1,0.769157,0.2,1,0,1,0.428571,0.020979
0,0,0,0,1,0,0,0,0,0,0,0.168911,0,0,1,0.188744,0.000574,0.1,0.09375,1,0.000844,0.940375,0.870874,0.594985,0.610432,0,0,0,0,0,0,0,0,0.812409,0,0,0,0.923735,0.816499,0.601684,0.580821,1,1,0,0.032597,0.5,0.6
0,0.147526,1,0,0,0.148598,0,0,0,0,0,0.520159,0.771631,0,0,0.521667,0.137705,1,0.428571,0.368421,0.138833,0.043706,0.066822,0.201134,0.279552,0.107515,0,0.022317,0.07551,0,0,0,0,0,0,0,0,0.043484,0.124297,0.205796,0.310821,1,0.504762,0,0.031319,0.769231,0.538462
0,0.065705,0,0,0,0.065705,0,0,0,0,0,0.240372,0,0,0,0.242787,0.017741,0.064516,0.4,0.416667,0.018119,0.6761,0.602784,0.907923,0.598573,0,0,0,0,0,0,0,0,0,0,0,0,0.639237,0.585979,0.856543,0.588459,0.5,0.292683,0,0.00188,0.028571,0.552846
1,0.002925,0,0,0.333333,0.002925,0,0,0,0,0,0.516753,0,0,0.168827,0.536423,0.002673,0.208333,0,1,0.003129,0.553792,0.481161,0.393326,0.45536,0,0,0,0,0,0,0,0,0.149135,0.04403,0,0,0.574743,0.494655,0.394459,0.530572,0.6,0.640288,0,0.000142,0.058824,0
0,0.000182,0,0.5,0,0.000364,0,0,0,0,0,0.98238,0,0.744009,0,0.983994,0,0,0.076923,0.136364,0,0.626194,0.573073,0.221719,0,0,0,0,0,1,0.873483,0.328712,0.774756,0,0,0,0,0.675047,0.468527,0.244461,0,0.428571,0.147059,0,0,0,0
0,0.081496,0,0.666667,1,0.084372,0,0,0,0,0,0.3519,0,0.847126,1,0.357734,0.084121,0.157895,0.294118,0.066667,0.084135,0.48598,0.446109,0.53822,0.468739,0,0,0,0,0.670743,0.905245,0.993518,0.8831,1,1,1,1,0.521923,0.454501,0.544987,0.47825,0.2,0.219048,0,0.007452,0.001348,0.104712
0,0.024085,0,0,0.5,0.024307,0,0,0,0,0,0.023771,0,0,0.296853,0.023926,0.03606,0.071429,0.416667,0.1,0.036233,0.759742,0.567482,0.629022,0.529217,0,0,0,0,0,0,0,0,0.404347,0.036036,0.001326,0.027795,0.754128,0.562985,0.619232,0.549454,0.4,0.081761,0,0.012128,0.00885,0.142857
0,0.001199,0,0,0,0.001198,0,0,0,0,0,0.001199,0,0,0,0.001198,9.8E-05,0,0.227273,1,0.000392,0.674961,0.737044,0.152488,0.837254,0,0,0,0,0,0,0,0,0,0,0,0,0.639876,0.554466,0.149804,0.656628,0.833333,1,0,0,0,0
0,0.076695,0,0,0,0.076162,0,0,0,0,0,0.738294,0,0,0,0.745492,0.07415,0.020202,0.2,0.227273,0.07429,0.469367,0.631583,0.737457,0.549801,0,0,0,0,0,0,0,0,0,0,0,0,0.441424,0.591965,0.737746,0.561926,0.5,0.171053,0,0.000435,0.005319,0.057592
2,0.177449,1,1,0.333333,0.179718,0,0,0,0,0,0.751059,1,0.467418,0.361951,0.750509,0.165134,1,0.571429,0.428571,0.165532,0.497153,0.676689,0.89952,0.625921,1,1,1,1,0.582668,0.404582,0.022875,0.691628,0.409194,0,0,0,0.516812,0.714898,0.860605,0.658667,0.2,0.510204,0,0.137215,1,0.125874
0,0.008246,0,1,0,0.008708,0,0,0,0,0,0.039178,0,1,0,0.042799,0.001522,0.444444,0.142857,0.363636,0.001475,0.720614,1,0.65131,1,0,0,0,0,1,1,0.436004,1,0,0,0,0,0.721163,0.979336,0.662636,0.984718,0.5,0.609375,0,0.039983,0.020619,0.083333
0,0.074297,0,0,0,0.074297,0,0,0,0,0,0.066207,0,0,0,0.066281,0.023302,0,0,0.375,0.02325,0.854951,0.907791,0.861633,0.850825,0,0,0,0,0,0,0,0,0,0,0,0,0.867644,0.907729,0.860739,0.859917,0.2,0.6,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.75,0,0.117647,1,0.556384,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.457968,1,1,1,0,0.073171,0,0.078422,0.142857,0
0,0.382789,0,0,0,0.371014,0,0,0,0,0,0.200614,0,0,0,0.193131,0.269919,0,0.214286,0.583333,0.270185,0.123287,0.014161,0.138406,0.184698,0,0,0,0,0,0,0,0,0,0,0,0,0.124308,0.016824,0.129259,0.205995,0.857143,0.551724,0,0,0,0.047619
1,0.14881,0.15,1,0,0.157895,0,0,0,0,0,0.171382,0.158568,1,0,0.181571,0.115211,0.032967,0.111111,0,0.112514,0.952836,0.869777,0.851225,0.881214,1,1,0.665673,1,1,1,1,1,0,0,0,0,0.965285,0.881988,0.862226,0.891811,0.333333,0.176471,0,0.088828,0.03125,0.071429
0,0.027679,0,0.142857,0,0.027877,0,0,0,0,0,0.771927,0,0.083835,0,0.773992,0.064408,0.021277,0.571429,0.047619,0.064549,0,0.138578,0.154614,0.297486,0,0,0,0,0.088624,0.022354,0.005817,0.018632,0,0,0,0,0,0.117953,0.106115,0.325413,0.166667,0.025974,0,0.002522,0.004049,0.005319
1,0.266111,0,0,0,0.265152,0,0,0,0,0,0.269266,0,0,0,0.268486,0.260934,0.051724,0.368421,0.058824,0.260947,0.921329,0.761565,0.962118,0.726658,0,0,0,0,0,0,0,0,0,0,0,0,0.905571,0.771764,0.962086,0.766967,0.125,0.177966,0,0.003843,0.04,0
0,0.005481,0,0,0,0.005481,0,0,0,0,0,0.99155,0,0,0,0.99012,0.003415,0.117647,0.5,0.125,0.003596,0.77635,0.807775,0.732946,0.809793,0,0,0,0,0,0,0,0,0,0,0,0,0.747636,0.81912,0.728096,0.870852,0.111111,0.205607,0,4.5E-05,0.000394,0
0,0.102532,0.166667,0.111111,0,0.102564,0,0,0,0,0,0.860045,0.090742,0.044023,0,0.861315,0.158768,0.692308,0.44,0.133333,0.159023,0.318313,0.382473,0.480999,0.477215,0.067251,0.001342,0,0.001059,0.052453,0.069594,0.001965,0.009216,0,0,0,0,0.281542,0.297531,0.427653,0.358513,0.25,0.3625,0,0.001995,0.020833,0.076923
1,0,0,0,0,0,0,0,0,0,0,0.005834,0,0,0,0.005966,0,0.5,0,1,0,0.633545,0.714891,0.252161,0.738365,0,0,0,0,0,0,0,0,0,0,0,0,0.610965,0.632482,0.247255,0.670802,0.75,1,0,0.002176,0,0
2,0.041162,0.25,0.5,1,0.046005,0,0,0,0,0,0.051584,0.25,0.549066,1,0.058073,0.016603,0.087719,0.384615,0.75,0.016607,0.968088,0.910011,0.995356,0.890843,0.472882,0.209753,0.259081,0.179346,0.609328,0.267301,0.361507,0.212154,1,1,1,1,0.968885,0.881417,0.997895,0.870051,0.6,0.54,0,0.000171,0.028571,0
0,0.013624,1,1,0,0.017257,0,0,0,0,0,0.078934,1,1,0,0.094324,0.010983,0.636364,0.285714,0.105263,0.011571,0.90019,0.549938,0.590102,0.669836,0.726328,0.798973,1,0.912587,0.50551,0.818457,0.996911,0.819701,0,0,0,0,0.906075,0.556993,0.606344,0.672923,0.125,0.079545,0,0.010481,0.1,0.285714
1,0.005556,0,0.2,0,0.005045,0,0,0,0,0,0.019103,0,0.364986,0,0.020091,0.008564,0,0.214286,0,0.008131,0.92737,0.58801,0.545432,0.79229,0,0,0,0,0.534783,0.430436,0.874854,0.290928,0,0,0,0,0.90661,0.581912,0.531375,0.778072,0.142857,0,0,0.002493,0,0
0,0.003995,0,0,0,0.002001,0,0,0,0,0,0.14687,0,0,0,0.150855,0.003944,0.193548,0.125,0.16,0.003752,0.667548,0.512063,0.514469,0.543501,0,0,0,0,0,0,0,0,0,0,0,0,0.64371,0.516185,0.50898,0.531175,0.333333,0.233871,0,0.00403,0.003145,0.136752
0,0.002882,0,0,0,0.002878,0,0,0,0,0,0.002882,0,0,0,0.002878,0.030537,0.086957,0.5,0.2,0.030662,0.345813,0.173884,0.114242,0.063985,0,0,0,0,0,0,0,0,0,0,0,0,0.349548,0.17493,0.114026,0.063169,0.333333,0.305085,0,0.001205,0.004049,0
0,0.018191,0.307692,0.166667,0.1,0.021632,0,0,0,0,0,0.023655,0.315883,0.263635,0.14433,0.029812,0.011283,0.194444,0.130435,0.125,0.011723,0.901049,0.720527,0.682176,0.792521,0.658659,0.586243,1,0.528088,0.604408,0.619429,0.682389,0.480813,0.397562,0.35774,0.485806,0.3097,0.909715,0.728073,0.70655,0.801838,0.333333,0.068966,0,0.037669,0.006637,0.075472
0,0.003507,0,0,0.5,0.003896,0,0,0,0,0,0.715528,0,0,0.220318,0.7184,0.001065,0.25,0.1,0.555556,0.000822,0.73009,0.704751,0.533572,0.639809,0,0,0,0,0,0,0,0,0.220318,0.051588,0.000766,0.009415,0.751826,0.734706,0.566088,0.740461,0.5,0.629032,0,0.001217,0.004975,0.009324
0,0.017921,0,0,0,0.017921,0,0,0,0,0,0.01434,0,0,0,0.014339,0.005147,0.333333,0,0.533333,0.005381,0.714859,0.699556,0.553649,0.731642,0,0,0,0,0,0,0,0,0,0,0,0,0.705638,0.721763,0.552844,0.753,0.333333,0.364706,0,0.005248,0.111111,0
0,0.029703,0.5,0,0,0.034314,0,0,0,0,0,0.033507,0.484328,0,0,0.038129,0.002303,0.285714,0.263158,1,0.003063,1,0.974216,0.909037,0.944984,0.243549,0.213147,0.326927,0.167623,0,0,0,0,0,0,0,0,1,0.994656,0.915052,0.937634,0.666667,1,0,0.001091,0.011364,0.071429
1,0.008629,0.4,0.666667,1,0.013423,0,0,0,0,0,0.33595,0.430564,0.847126,0.729074,0.346116,0.00628,0.315789,0.117647,0.133333,0.006347,0.734464,0.667129,0.578511,0.495894,0.452647,0.75699,0.781534,0.653163,1,1,0.995151,0.961275,0.69591,0,0,0,0.81232,0.705772,0.615196,0.525717,0.4,0.295238,0,0.001136,0.000539,0.020942
0,0,0.333333,0.25,0.25,0,0,0,0,0,0,0,0.349895,0.434461,0.216481,0,0,0.055556,0.066667,0.545455,0,0.03151,0.156104,0.041663,0.062118,1,0.487449,0.370366,0.36318,1,0.402578,0.40457,0.189401,0.491151,0,0,0,0.086168,0.116146,0.04779,0.039887,1,0.603175,0,0.002093,0.000338,0
1,0.033275,0,0,0,0.031524,0,0,0,0,0,0.035732,0,0,0,0.035713,0.036424,0.25,0,0.111111,0.036446,0.670251,0.679408,0.676603,0.703401,0,0,0,0,0,0,0,0,0,0,0,0,0.675075,0.676581,0.676976,0.705471,0,0.183333,0,0.049932,0.054054,0
0,0.379324,0,0,0,0.379072,0,0,0,0,0,0.144368,0,0,0,0.144703,0.767411,0.071429,0,0.428571,0.76721,0.22054,0.498723,0.574506,0.642689,0,0,0,0,0,0,0,0,0,0,0,0,0.221293,0.500219,0.576877,0.664493,0.285714,0.40625,0,0.000521,0.00565,0
0,0.06962,0,0,0,0.066667,0,0,0,0,0,0.073778,0,0,0,0.071953,0.010267,0.071429,0.666667,1,0.010557,0.638601,0.4245,0.624388,0.363658,0,0,0,0,0,0,0,0,0,0,0,0,0.638861,0.40808,0.607142,0.35386,0.666667,0.886792,0,0.009043,0.045455,0.085106
0,0.151852,0,0,0.5,0.146067,0,0,0,0,0,0.163625,0,0,0.422148,0.151072,0.069145,0,0.6,0,0.068186,0.980551,0.92634,0.593384,0.912889,0,0,0,0,0,0,0,0,0.527767,0,0,0,0.963866,0.919858,0.54079,0.909701,0,0,0,0,0,0.470588
0,0.00956,0,0,0.5,0.009087,0,0,0,0,0,0.022003,0,0,0.143772,0.031094,0.010873,0.088889,0.222222,0.294118,0.011095,0.909095,0.395323,0.752475,0.387735,0,0,0,0,0,0,0,0,0.172237,0.051032,0,0,0.954673,0.465131,0.765362,0.468723,0.285714,0.444444,0,0,0.000797,0
0,0.005193,0,0.818182,0,0.006792,0,0,0,0,0,0.752211,0,0.845198,0,0.755395,0.003931,0.28,0.333333,0.05,0.004027,0.915599,0.645968,0.466277,0.651374,0,0,0,0,1,1,0.907146,1,0,0,0,0,0.947925,0.690837,0.538194,0.740437,0.166667,0.087912,0,9.8E-05,0.000382,0.181818
0,0.002664,0.117647,0.666667,0,0.003556,0,0,0,0,0,0.000949,0.091141,0.449456,0,0.001434,0.001183,0.071429,0.146341,0.1875,0.001183,0.141505,0.279036,0.106683,0.119289,0.419084,0,0,0,0.349009,0,0,0,0,0,0,0,0.126677,0.255538,0.131067,0.118091,0.5,0.183333,0,0.005192,0.010811,0.065934
0,0.189381,0,0,0,0.189381,0,0,0,0,0,0.135352,0,0,0,0.134728,0.207989,0.175,0.941176,0.3,0.208452,0.204198,0.314436,0.354219,0.383396,0,0,0,0,0,0,0,0,0,0,0,0,0.196967,0.303319,0.352779,0.376765,0.166667,0.222222,0,0.000624,0.002376,0.218182
0,0.146953,0.8,0.666667,0,0.176056,0,0,0,0,0,0.145888,0.8,0.613124,0,0.172398,0.043079,0.622642,0.4,0.210526,0.046106,0.444042,0.600398,0.494511,0.697155,0.524618,0.672009,0.89927,0.536657,0.758585,0.595316,0.22434,0.582625,0,0,0,0,0.427733,0.61421,0.507903,0.717229,0.6,0.213483,0,0.276553,0.83871,0.2
0,0.005948,0,0,0,0.005208,0,0,0,0,0,0.143411,0,0,0,0.148253,0.00189,0,0.166667,0.272727,0.001889,0.731932,0.570934,0.408647,0.399496,0,0,0,0,0,0,0,0,0,0,0,0,0.724896,0.542358,0.405425,0.405356,0.166667,0.320988,0,0,0,0.181818
2,0.026415,0,0,0,0.026415,0,0,0,0,0,0.052619,0,0,0,0.052808,0.388573,0.018836,0.111111,0.125,0.388753,0.127823,0.443999,0.536076,0.5053,0,0,0,0,0,0,0,0,0,0,0,0,0.124727,0.434251,0.523125,0.499211,0.333333,0.174699,0,0.002622,0.005714,0
0,0.00719,0,0.818182,0,0.008789,0,0,0,0,0,0.750168,0,0.845198,0,0.75335,0.00743,0.2,0.333333,0.05,0.007479,0.76127,0.499305,0.443529,0.564658,0,0,0,0,1,1,0.907146,1,0,0,0,0,0.837138,0.581573,0.518027,0.661052,0.166667,0.087912,0,9.5E-05,0.000382,0.181818
0,0.001277,1,0.5,0,0.001916,0,0,0,0,0,0.167209,0.75241,0.439406,0,0.172514,0.009686,0.217391,0.16,0.15,0.009905,0.55865,0.306628,0.516665,0.341618,0.606859,0.998836,0.943516,1,0.493577,0.384412,0.381174,0.33908,0,0,0,0,0.673853,0.397809,0.576792,0.387242,0.25,0.139535,0,5.2E-05,0.00365,0
0,0.00125,0,0.5,0,0.0025,0,0,0,0,0,0.002323,0,0.513927,0,0.004649,0,0,0.2,0.238095,0,0.401408,0.420882,0.136483,0.286014,0,0,0,0,0.375171,0.170769,0.184394,0.127425,0,0,0,0,0.476691,0.344706,0.206452,0.249505,0.666667,0.290323,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3125,0,0,0.017176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.181818,0,0,0,0
0,0.150538,0.5,0,0,0.16129,0,0,0,0,0,0.095468,0.5,0,0,0.106803,0,0.181818,0,0.5,0,0.112928,0.209946,0.067463,0.145858,1,0.94028,0.005585,1,0,0,0,0,0,0,0,0,0.111663,0.208582,0.063653,0.138129,0.5,0.411765,0,0,0,1
